id,start,end,word
9c67fiY0wGQ,3.790,4.430,Hi!
9c67fiY0wGQ,4.910,5.090,The
9c67fiY0wGQ,5.090,5.470,Smurfs
9c67fiY0wGQ,5.470,5.670,are
9c67fiY0wGQ,5.670,5.970,back
9c67fiY0wGQ,5.970,6.290,and
9c67fiY0wGQ,6.290,6.490,in
9c67fiY0wGQ,6.490,7.030,3D.
9c67fiY0wGQ,7.470,7.690,I
9c67fiY0wGQ,7.690,7.890,like
9c67fiY0wGQ,7.890,8.170,this
9c67fiY0wGQ,8.170,8.630,movie.
9c67fiY0wGQ,9.090,9.270,At
9c67fiY0wGQ,9.270,9.550,first
9c67fiY0wGQ,9.550,9.810,I
9c67fiY0wGQ,9.810,9.970,thought
9c67fiY0wGQ,9.970,10.210,the
9c67fiY0wGQ,10.210,10.470,movie
9c67fiY0wGQ,10.470,10.670,would
9c67fiY0wGQ,10.670,10.970,appeal
9c67fiY0wGQ,10.970,11.230,more
9c67fiY0wGQ,11.230,11.490,to
9c67fiY0wGQ,11.490,11.630,a
9c67fiY0wGQ,11.630,11.850,younger
9c67fiY0wGQ,11.850,12.370,"audience,"
9c67fiY0wGQ,12.550,12.690,but
9c67fiY0wGQ,12.690,12.850,I
9c67fiY0wGQ,12.850,13.250,actually
9c67fiY0wGQ,13.250,13.570,found
9c67fiY0wGQ,13.570,13.930,myself
9c67fiY0wGQ,13.930,14.330,enjoying
9c67fiY0wGQ,14.330,14.610,the
9c67fiY0wGQ,14.610,14.850,movie
9c67fiY0wGQ,14.850,15.070,and
9c67fiY0wGQ,15.070,15.430,laughing.
9c67fiY0wGQ,15.990,16.190,If
9c67fiY0wGQ,16.190,16.350,you
9c67fiY0wGQ,16.350,16.690,haven't
9c67fiY0wGQ,16.690,16.930,seen
9c67fiY0wGQ,16.930,17.150,the
9c67fiY0wGQ,17.150,17.530,Smurfs
9c67fiY0wGQ,17.530,17.790,TV
9c67fiY0wGQ,17.790,18.370,"series,"
9c67fiY0wGQ,18.750,18.930,the
9c67fiY0wGQ,18.930,19.130,movie
9c67fiY0wGQ,19.130,19.350,is
9c67fiY0wGQ,19.350,19.590,about
9c67fiY0wGQ,19.590,19.850,how
