text,start,end,label,score,polarity
"Hi guys, I've just got back from the movie predators and as promised I'm gonna do a review of a review on it now",4.11,11.11,POSITIVE,0.7153851985931396,0.7153851985931396
I'm gonna give the reasons why I like it But I'm also gonna give the reasons of why I don't think it's gonna be a classic in the same vein as the first movie predator or aliens,12.01,22.05,NEGATIVE,0.9443391561508179,-0.9443391561508179
Which I think Rodriguez was going for he that he always said when he was gonna do this sequel that he wanted this to be,24.41,31.49,POSITIVE,0.990010678768158,0.990010678768158
the,33.29,33.77,POSITIVE,0.9635980725288391,0.9635980725288391
"Predator equivalent of aliens as that, you know, his aliens was to alien",34.45,39.41,NEGATIVE,0.99228435754776,-0.99228435754776
And I'm gonna really point out why I don't think he really pulled he pulled that off,41.39,45.76,NEGATIVE,0.9405901432037354,-0.9405901432037354
Or why it was a mistake really to try and do that,46.72,50.06,NEGATIVE,0.9997665286064148,-0.9997665286064148
But I did enjoy it.,50.86,52.08,POSITIVE,0.9997572302818298,0.9997572302818298
"So I'm gonna point out the stuff I did like There was some good action scenes in it The characters were well developed Not all of the characters, but I would say that",52.08,64.36,POSITIVE,0.9775686860084534,0.9775686860084534
There was at least good.,65.06,66.16,POSITIVE,0.9997722506523132,0.9997722506523132
There's four good characters in there.,66.3,68.04,POSITIVE,0.9998477697372437,0.9998477697372437
I liked Adrian Brody's character.,68.04,70.76,POSITIVE,0.9997201561927795,0.9997201561927795
I thought he was,70.86,71.54,NEGATIVE,0.7871154546737671,-0.7871154546737671
"Well developed, you know well drawn -out character someone you cared about.",72.57,76.19,POSITIVE,0.9893411993980408,0.9893411993980408
I liked the girl who was the Israeli sniper I thought she was another well drawn -out character.,76.39,82.05,POSITIVE,0.9869167804718018,0.9869167804718018
"I like the Russian guy Yuri, I think his name was you care that there was enough in there for you to care about him and",82.93,90.57,POSITIVE,0.9950426816940308,0.9950426816940308
The guy on death row was an interesting character,92.37,95.27,POSITIVE,0.9981614947319031,0.9981614947319031
He had some,96.76,97.62,POSITIVE,0.9983190894126892,0.9983190894126892
"Funny, yeah, a few one -liners little quite quite funny.",98.24,101.96,POSITIVE,0.9984257221221924,0.9984257221221924
The other ones,102.36,103.38,POSITIVE,0.9015330076217651,0.9015330076217651
"unfortunately, I think in the writing somewhere they",105.36,108.56,NEGATIVE,0.999782145023346,-0.999782145023346
